date,region_name,area_code,average_price,index,1m%_change,12m%_change,sales_volume
2018-01-03,Liverpool,E08000012,126291.5238,112.8936936,-2.885647136,5.876750146,773.0
2018-01-03,Merseyside,E11000002,138755.7484,112.3747146,-2.14192644,3.542513661,1899.0
2018-01-03,Sefton,E08000014,156175.2929,113.2799495,-3.45276535,3.752648505,329.0
2018-01-03,St Helens,E08000013,127418.3791,115.0360248,-0.070519298,5.023667242,209.0
2018-01-03,Stockport,E08000007,215886.8425,121.3216274,0.453143134,7.474465294,419.0
2018-01-03,Warrington,E06000007,183898.2063,117.1109358,-2.465811439,4.532179282,229.0
2018-01-03,Wigan,E08000010,128019.1603,111.8185762,-1.334036383,2.326714329,438.0
2018-01-03,Wirral,E08000015,151298.9518,108.936438,-1.549033691,1.852049084,422.0
2018-01-04,Knowsley,E08000011,128151.4687,119.1147074,2.792963488,3.171184187,139.0
2018-01-04,Liverpool,E08000012,123844.7831,110.7065192,-1.937375206,2.630473064,502.0
2018-01-04,Merseyside,E11000002,138804.8002,112.4144404,0.035351203,2.603596532,1440.0
2018-01-04,Sefton,E08000014,156225.9908,113.3167226,0.032462187,2.284398664,258.0
2018-01-04,St Helens,E08000013,126676.9422,114.3666398,-0.581891706,2.967539769,190.0
2018-01-04,Stockport,E08000007,215364.196,121.0279165,-0.242092789,5.418720725,322.0
2018-01-04,Warrington,E06000007,184119.58,117.251912,0.120378352,2.631913035,220.0
2018-01-04,Wigan,E08000010,128006.5385,111.8075516,-0.00985931,1.655355336,333.0
2018-01-04,Wirral,E08000015,154406.0645,111.1735836,2.053624727,3.048219306,351.0
2018-01-05,Knowsley,E08000011,127403.0559,118.4190698,-0.584006469,2.589767958,170.0
2018-01-05,Liverpool,E08000012,124471.6342,111.2668699,0.506158711,2.706975102,548.0
2018-01-05,Merseyside,E11000002,139288.755,112.806383,0.348658542,2.461686081,1690.0
2018-01-05,Sefton,E08000014,157661.4462,114.3579137,0.918832652,1.675269401,326.0
2018-01-05,St Helens,E08000013,126482.0998,114.1907319,-0.153810448,2.173988363,209.0
2018-01-05,Stockport,E08000007,217690.5703,122.3352659,1.080204767,5.070061972,418.0
2018-01-05,Warrington,E06000007,184254.8641,117.3380643,0.073476239,3.383419167,269.0
2018-01-05,Wigan,E08000010,128140.1976,111.9242965,0.104415865,0.642871482,464.0
2018-01-05,Wirral,E08000015,154859.1776,111.4998286,0.293455473,3.546827547,437.0
2018-01-06,Knowsley,E08000011,128487.3033,119.4268601,0.851037183,4.139870843,201.0
2018-01-06,Liverpool,E08000012,129473.1122,115.7377584,4.018166892,4.430330976,745.0
2018-01-06,Merseyside,E11000002,142074.0893,115.0621536,1.999683527,3.05525086,2051.0
2018-01-06,Sefton,E08000014,159361.5654,115.5910755,1.0783354,1.888593733,416.0
2018-01-06,St Helens,E08000013,126764.7306,114.445897,0.223455165,1.18827193,234.0
2018-01-06,Stockport,E08000007,219121.9424,123.139652,0.65752598,3.976643966,451.0
2018-01-06,Warrington,E06000007,187508.9508,119.4103474,1.766079147,4.55921677,265.0
2018-01-06,Wigan,E08000010,129632.0959,113.2273978,1.164270314,0.523186395,560.0
2018-01-06,Wirral,E08000015,156860.4592,112.9407672,1.292323577,3.225631785,455.0
2018-01-07,Knowsley,E08000011,127878.3834,118.860879,-0.473914409,1.76723183,194.0
2018-01-07,Liverpool,E08000012,133087.261,118.9684946,2.791428011,4.743287592,529.0
2018-01-07,Merseyside,E11000002,144357.0732,116.9110836,1.606896714,3.025017822,1752.0
2018-01-07,Sefton,E08000014,159560.8461,115.7356215,0.125049445,0.844856705,381.0
2018-01-07,St Helens,E08000013,128755.0654,116.2428136,1.570101383,2.645441648,211.0
2018-01-07,Stockport,E08000007,222902.4684,125.2641889,1.725306904,5.401763349,452.0
2018-01-07,Warrington,E06000007,189371.8163,120.5966663,0.993480799,4.969695266,275.0
2018-01-07,Wigan,E08000010,131829.6596,115.1468639,1.695231163,2.486434345,436.0
2018-01-07,Wirral,E08000015,159870.5521,115.1080578,1.918962171,3.439255588,437.0
2018-01-08,Knowsley,E08000011,127767.9848,118.7582653,-0.086330915,1.483305854,208.0
2018-01-08,Liverpool,E08000012,131881.1179,117.8903071,-0.906279894,3.667108658,625.0
2018-01-08,Merseyside,E11000002,144697.1722,117.186521,0.235595672,2.259444244,2017.0
2018-01-08,Sefton,E08000014,160364.7167,116.3186998,0.503801901,0.001829863,457.0
2018-01-08,St Helens,E08000013,128200.4707,115.7421138,-0.430736188,0.881601115,220.0
2018-01-08,Stockport,E08000007,223149.5476,125.4030397,0.110846322,5.402763323,570.0
2018-01-08,Warrington,E06000007,192128.361,122.3521023,1.455625641,4.279086721,319.0
2018-01-08,Wigan,E08000010,133277.1206,116.4111515,1.097978305,3.775865886,498.0
2018-01-08,Wirral,E08000015,163065.7402,117.4086183,1.998609517,3.617851575,507.0
2018-01-09,Knowsley,E08000011,128953.4945,119.8601773,0.927861324,3.154234946,179.0
2018-01-09,Liverpool,E08000012,134077.2345,119.8534452,1.665224419,3.457044432,586.0
2018-01-09,Merseyside,E11000002,146309.6383,118.4924159,1.114372893,2.902477024,1665.0
2018-01-09,Sefton,E08000014,163586.3676,118.6554871,2.008952438,2.0953542,297.0
2018-01-09,St Helens,E08000013,128671.1824,116.1670823,0.367168469,2.036742614,197.0
2018-01-09,Stockport,E08000007,226346.7592,127.1997722,1.432766347,6.739299751,415.0
2018-01-09,Warrington,E06000007,192942.6709,122.870675,0.423836392,4.139999068,300.0
2018-01-09,Wigan,E08000010,132840.21,116.0295311,-0.327821154,4.058160429,460.0
2018-01-09,Wirral,E08000015,163343.1447,117.6083518,0.170118233,3.43461679,406.0
2018-01-10,Knowsley,E08000011,128808.293,119.7252149,-0.112599895,3.051377803,196.0
2018-01-10,Liverpool,E08000012,135144.5594,120.8075414,0.796052332,4.662882077,757.0
2018-01-10,Merseyside,E11000002,146890.9472,118.963203,0.397314175,3.387060889,2028.0
2018-01-10,Sefton,E08000014,164935.942,119.6343853,0.824991945,1.524421385,386.0
2018-01-10,St Helens,E08000013,129412.1354,116.8360305,0.575850032,3.26008644,245.0
2018-01-10,Stockport,E08000007,227118.554,127.6334967,0.340978947,7.843981847,477.0
2018-01-10,Warrington,E06000007,193570.6189,123.2705679,0.325458344,4.382261277,304.0
2018-01-10,Wigan,E08000010,132697.3436,115.9047442,-0.107547602,2.77681782,508.0
2018-01-10,Wirral,E08000015,162702.3089,117.146945,-0.392324911,3.751736228,444.0
2018-01-11,Knowsley,E08000011,130466.4477,121.2664427,1.287304301,5.377481609,220.0
2018-01-11,Liverpool,E08000012,135846.3749,121.4349037,0.519307236,4.991570413,707.0
2018-01-11,Merseyside,E11000002,147714.232,119.6299602,0.560473445,4.062130952,2193.0
2018-01-11,Sefton,E08000014,167750.0143,121.6755403,1.706160799,3.402059398,491.0
2018-01-11,St Helens,E08000013,130220.4334,117.5657791,0.624592122,4.767638856,281.0
2018-01-11,Stockport,E08000007,227258.2907,127.7120243,0.061525875,7.230822901,472.0
2018-01-11,Warrington,E06000007,195156.451,124.280465,0.819252449,6.645381554,274.0
2018-01-11,Wigan,E08000010,132580.4088,115.8026073,-0.088121403,2.962335955,625.0
2018-01-11,Wirral,E08000015,161799.3459,116.4968045,-0.554978564,2.936145774,494.0
2018-01-12,Knowsley,E08000011,128982.8619,119.8874738,-1.137139737,4.080903799,157.0
2018-01-12,Liverpool,E08000012,134213.2781,119.9750565,-1.202164416,4.955104298,509.0
2018-01-12,Merseyside,E11000002,146963.8289,119.022228,-0.508010002,3.207263668,1623.0
2018-01-12,Sefton,E08000014,165156.0046,119.7940053,-1.546354396,-0.614012233,363.0
2018-01-12,St Helens,E08000013,130717.6397,118.0146675,0.381818897,4.67031052,192.0
2018-01-12,Stockport,E08000007,226796.4618,127.452491,-0.203217599,6.971481024,369.0
2018-01-12,Warrington,E06000007,196124.3206,124.8968283,0.495945478,5.776087594,254.0
2018-01-12,Wigan,E08000010,133515.2196,116.6191195,0.705089667,2.3559603,475.0
2018-01-12,Wirral,E08000015,163467.0952,117.6975971,1.030751519,3.66594458,402.0
2019-01-01,Knowsley,E08000011,128923.4555,119.8322565,-0.046057643,5.630931215,144.0
2019-01-01,Liverpool,E08000012,133518.5147,119.3539981,-0.517656242,4.643253939,469.0
2019-01-01,Merseyside,E11000002,145930.4524,118.185323,-0.703150232,3.341852383,1391.0
2019-01-01,Sefton,E08000014,165345.7568,119.9316398,0.114892671,0.924036725,306.0
2019-01-01,St Helens,E08000013,128857.4662,116.3352633,-1.423047037,2.1451087,140.0
2019-01-01,Stockport,E08000007,225710.4083,126.842163,-0.478867054,5.133117353,314.0
2019-01-01,Warrington,E06000007,194099.0411,123.6070802,-1.032650825,4.396729516,196.0
2019-01-01,Wigan,E08000010,132651.5423,115.864739,-0.646875492,2.738076233,326.0
2019-01-01,Wirral,E08000015,161078.9459,115.9781108,-1.460935786,3.883545049,332.0
2019-01-02,Knowsley,E08000011,128236.7824,119.194005,-0.532620757,2.963264571,158.0
2019-01-02,Liverpool,E08000012,134235.1929,119.9946464,0.536763135,3.222793566,636.0
2019-01-02,Merseyside,E11000002,145866.1051,118.1332098,-0.044094473,2.87268245,1641.0
2019-01-02,Sefton,E08000014,163085.4454,118.292149,-1.367021083,0.819076289,278.0
2019-01-02,St Helens,E08000013,129562.221,116.9715309,0.546925858,1.610815869,214.0
2019-01-02,Stockport,E08000007,225518.1813,126.7341375,-0.085165308,4.934649497,329.0
2019-01-02,Warrington,E06000007,191394.4403,121.8847234,-1.393412754,1.509970135,216.0
2019-01-02,Wigan,E08000010,131194.8543,114.5923921,-1.098131214,1.113510656,459.0
2019-01-02,Wirral,E08000015,161235.1452,116.0905755,0.096970656,4.916495807,355.0
2019-01-03,Knowsley,E08000011,129027.172,119.9286593,0.616351724,3.49538331,226.0
2019-01-03,Liverpool,E08000012,131590.2775,117.6303209,-1.97035915,4.195652675,659.0
2019-01-03,Merseyside,E11000002,144914.6509,117.3626514,-0.652279169,4.438664745,1838.0
2019-01-03,Sefton,E08000014,166378.363,120.6806289,2.01913642,6.533088544,314.0
2019-01-03,St Helens,E08000013,129215.6377,116.6586282,-0.26750331,1.410517558,218.0
2019-01-03,Stockport,E08000007,222969.4202,125.3018138,-1.130179873,3.280689854,363.0
2019-01-03,Warrington,E06000007,190161.0306,121.0992575,-0.644433405,3.405592916,274.0
2019-01-03,Wigan,E08000010,131899.0893,115.2075075,0.536785497,3.030740886,431.0
2019-01-03,Wirral,E08000015,158694.3388,114.2611749,-1.57583906,4.887930061,421.0
2019-01-04,Knowsley,E08000011,128967.5209,119.8732146,-0.046231386,0.636787237,177.0
2019-01-04,Liverpool,E08000012,129970.4768,116.1823593,-1.23094252,4.94626704,512.0
2019-01-04,Merseyside,E11000002,143792.0655,116.4534984,-0.774652799,3.593006332,1506.0
2019-01-04,Sefton,E08000014,164469.9953,119.2964163,-1.14700475,5.27697375,286.0
2019-01-04,St Helens,E08000013,129674.6917,117.0730719,0.355261937,2.366452423,205.0
2019-01-04,Stockport,E08000007,223711.4885,125.7188328,0.332811664,3.87589609,393.0
2019-01-04,Warrington,E06000007,191281.5185,121.812812,0.589231071,3.889829934,231.0
2019-01-04,Wigan,E08000010,133233.4366,116.3729956,1.011642529,4.083305574,380.0
2019-01-04,Wirral,E08000015,157593.1966,113.4683438,-0.693876187,2.064123611,326.0
2019-01-05,Knowsley,E08000011,128852.913,119.7666884,-0.088865768,1.138008093,178.0
2019-01-05,Liverpool,E08000012,129192.7403,115.4871301,-0.59839476,3.792917186,573.0
2019-01-05,Merseyside,E11000002,143538.5689,116.248198,-0.176293903,3.051081779,1715.0
2019-01-05,Sefton,E08000014,165825.9258,120.2799249,0.824424228,5.178488335,339.0
2019-01-05,St Helens,E08000013,129360.837,116.7897171,-0.242032377,2.276003644,244.0
2019-01-05,Stockport,E08000007,225690.7589,126.8311207,0.884742442,3.675027638,375.0
2019-01-05,Warrington,E06000007,192470.8621,122.5702154,0.621776514,4.459039924,292.0
2019-01-05,Wigan,E08000010,135583.7998,118.4259248,1.764094116,5.808951711,473.0
2019-01-05,Wirral,E08000015,156889.5702,112.9617273,-0.446482724,1.3111219,381.0
2019-01-06,Knowsley,E08000011,129212.4829,120.1009028,0.279054577,0.564397915,217.0
2019-01-06,Liverpool,E08000012,132779.6772,118.6935413,2.77642299,2.553862261,513.0
2019-01-06,Merseyside,E11000002,144824.9646,117.2900168,0.896202182,1.936225905,1686.0
2019-01-06,Sefton,E08000014,165261.4014,119.8704536,-0.340431933,3.702169964,377.0
2019-01-06,St Helens,E08000013,129508.4852,116.9230171,0.114136757,2.164446425,214.0
2019-01-06,Stockport,E08000007,228504.1606,128.4121641,1.24657371,4.281733784,425.0
2019-01-06,Warrington,E06000007,193411.0675,123.1689616,0.488492364,3.147645303,279.0
2019-01-06,Wigan,E08000010,136505.5039,119.230989,0.67980404,5.30224249,498.0
2019-01-06,Wirral,E08000015,156850.9416,112.9339144,-0.024621491,-0.006067573,365.0
2019-01-07,Knowsley,E08000011,131562.3835,122.2850972,1.8186328,2.880862271,198.0
2019-01-07,Liverpool,E08000012,135789.5379,121.3840964,2.266808303,2.030455024,574.0
2019-01-07,Merseyside,E11000002,147318.6412,119.3095814,1.721855479,2.051557275,1856.0
2019-01-07,Sefton,E08000014,167424.948,121.4397572,1.30916632,4.928591225,377.0
2019-01-07,St Helens,E08000013,130257.5655,117.5993027,0.578402445,1.166944486,214.0
2019-01-07,Stockport,E08000007,229214.8201,128.8115324,0.311005043,2.831889544,423.0
2019-01-07,Warrington,E06000007,194716.3279,124.0001838,0.674863344,2.822231821,284.0
2019-01-07,Wigan,E08000010,136455.3501,119.187182,-0.036741249,3.508839035,417.0
2019-01-07,Wirral,E08000015,159803.6911,115.0599173,1.882519473,-0.041821947,493.0
2019-01-08,Knowsley,E08000011,132999.5704,123.6209391,1.092399592,4.09459821,193.0
2019-01-08,Liverpool,E08000012,137086.8678,122.543797,0.955397532,3.947304999,555.0
2019-01-08,Merseyside,E11000002,149010.4792,120.6797576,1.14842087,2.980920067,1831.0
2019-01-08,Sefton,E08000014,168706.6865,122.3694515,0.765560046,5.201873558,399.0
2019-01-08,St Helens,E08000013,132858.8165,119.9477675,1.997005736,3.633641769,244.0
2019-01-08,Stockport,E08000007,228554.2384,128.4403063,-0.28819325,2.422003956,539.0
2019-01-08,Warrington,E06000007,195885.1968,124.7445484,0.600293172,1.955378033,259.0
2019-01-08,Wigan,E08000010,136143.9506,118.9151896,-0.228206121,2.151029387,496.0
2019-01-08,Wirral,E08000015,161930.5138,116.5912464,1.330897063,-0.696177145,440.0
2019-01-09,Knowsley,E08000011,133208.4734,123.815111,0.157070408,3.299622773,218.0
2019-01-09,Liverpool,E08000012,136481.0655,122.0022622,-0.441911271,1.792870408,552.0
2019-01-09,Merseyside,E11000002,149994.8219,121.4769514,0.660586186,2.518756565,1740.0
2019-01-09,Sefton,E08000014,170138.6158,123.4080849,0.848768535,4.005375434,340.0
2019-01-09,St Helens,E08000013,134183.6938,121.1438949,0.997206853,4.284184901,246.0
2019-01-09,Stockport,E08000007,229914.747,129.2048693,0.595267251,1.57633703,418.0
2019-01-09,Warrington,E06000007,196705.3993,125.2668737,0.418715953,1.950179503,275.0
2019-01-09,Wigan,E08000010,134808.7128,117.7489236,-0.980754473,1.481857593,458.0
2019-01-09,Wirral,E08000015,165278.7288,119.0019876,2.067686288,1.184980283,384.0
2019-01-10,Knowsley,E08000011,133170.7709,123.7800671,-0.02830341,3.386798884,187.0
2019-01-10,Liverpool,E08000012,137335.481,122.7660357,0.626032265,1.621168935,662.0
2019-01-10,Merseyside,E11000002,150664.1887,122.0190543,0.446259933,2.56873657,1952.0
2019-01-10,Sefton,E08000014,172761.2892,125.3104108,1.541492176,4.744476663,413.0
2019-01-10,St Helens,E08000013,134861.8581,121.7561561,0.505399986,4.211137289,206.0
2019-01-10,Stockport,E08000007,230870.9469,129.7422237,0.415893247,1.652173645,468.0
2019-01-10,Warrington,E06000007,197581.363,125.8247091,0.44531757,2.07197979,295.0
2019-01-10,Wigan,E08000010,135391.7808,118.2582054,0.432515069,2.03051329,462.0
2019-01-10,Wirral,E08000015,164354.0665,118.3362234,-0.559456335,1.015202303,484.0
2019-01-11,Knowsley,E08000011,131149.9904,121.9017845,-1.517435477,0.523922146,192.0
2019-01-11,Liverpool,E08000012,133405.2368,119.2527375,-2.861783565,-1.796984343,694.0
2019-01-11,Merseyside,E11000002,148126.1955,119.9635989,-1.684536436,0.278892268,1955.0
2019-01-11,Sefton,E08000014,170383.7898,123.585919,-1.376175999,1.570059772,398.0
2019-01-11,St Helens,E08000013,133065.9935,120.1348113,-1.331632757,2.185187021,230.0
2019-01-11,Stockport,E08000007,233246.7012,131.077323,1.029039988,2.635068037,435.0
2019-01-11,Warrington,E06000007,195074.6039,124.2283428,-1.268722451,-0.041939195,312.0
2019-01-11,Wigan,E08000010,136493.179,119.2202238,0.813489739,2.951243127,525.0
2019-01-11,Wirral,E08000015,163552.6471,117.7591951,-0.48761763,1.083626828,441.0
2019-01-12,Knowsley,E08000011,131950.8116,122.6461348,0.610614778,2.301041869,209.0
2019-01-12,Liverpool,E08000012,129802.3708,116.032087,-2.700693096,-3.286491016,625.0
2019-01-12,Merseyside,E11000002,146540.2056,118.6791464,-1.070701856,-0.28825003,1784.0
2019-01-12,Sefton,E08000014,168405.1702,122.1507501,-1.161272253,1.967331158,325.0
2019-01-12,St Helens,E08000013,133240.1316,120.2920269,0.13086602,1.929725754,220.0
2019-01-12,Stockport,E08000007,232983.7281,130.9295404,-0.112744629,2.728114116,359.0
2019-01-12,Warrington,E06000007,193452.109,123.1950978,-0.831730463,-1.362509014,281.0
2019-01-12,Wigan,E08000010,136901.5071,119.5768787,0.299156408,2.536255823,463.0
2019-01-12,Wirral,E08000015,163739.0445,117.8934028,0.113967867,0.166363369,405.0
2020-01-01,Knowsley,E08000011,130668.7518,121.454481,-0.971619474,1.35374617,162.0
2020-01-01,Liverpool,E08000012,126046.3075,112.6744915,-2.893678455,-5.596382772,458.0
2020-01-01,Merseyside,E11000002,144515.1965,117.0391436,-1.381879532,-0.96981532,1423.0
2020-01-01,Sefton,E08000014,164921.8611,119.624172,-2.068409813,-0.256369248,322.0
2020-01-01,St Helens,E08000013,133046.435,120.1171535,-0.145374056,3.250854605,162.0
2020-01-01,Stockport,E08000007,233946.0611,131.4703413,0.413047314,3.648769642,347.0
2020-01-01,Warrington,E06000007,193238.241,123.0589013,-0.110553482,-0.443485022,233.0
2020-01-01,Wigan,E08000010,136873.4968,119.5524131,-0.020460176,3.182740584,350.0
2020-01-01,Wirral,E08000015,164388.2995,118.3608715,0.396518111,2.054491732,319.0
2020-01-02,Knowsley,E08000011,132021.2576,122.7116132,1.035064458,2.951162031,167.0
2020-01-02,Liverpool,E08000012,130088.1651,116.2875624,3.206644939,-3.08937447,420.0
2020-01-02,Merseyside,E11000002,144834.4276,117.2976806,0.220897935,-0.707277085,1486.0
2020-01-02,Sefton,E08000014,165044.0517,119.7128015,0.074089983,1.200969378,308.0
2020-01-02,St Helens,E08000013,133374.8967,120.4136957,0.246877426,2.942737208,184.0
2020-01-02,Stockport,E08000007,234115.0671,131.5653174,0.07224142,3.812058845,347.0
2020-01-02,Warrington,E06000007,194386.8507,123.7903645,0.594400861,1.563478219,226.0
2020-01-02,Wigan,E08000010,136777.565,119.4686212,-0.070087962,4.255281695,405.0
2020-01-02,Wirral,E08000015,158017.1786,113.7736142,-3.875653511,-1.995822054,407.0
2020-01-03,Knowsley,E08000011,131900.8134,122.5996623,-0.091230906,2.227159892,150.0
2020-01-03,Liverpool,E08000012,132827.5997,118.7363799,2.105829232,0.940283932,434.0
2020-01-03,Merseyside,E11000002,144535.0748,117.0552425,-0.206686233,-0.261930825,1411.0
2020-01-03,Sefton,E08000014,164273.5722,119.1539431,-0.46683261,-1.265062824,274.0
2020-01-03,St Helens,E08000013,131793.6149,118.9860809,-1.185591714,1.995096906,206.0
2020-01-03,Stockport,E08000007,232978.6959,130.9267124,-0.48539002,4.489080023,353.0
2020-01-03,Warrington,E06000007,197400.4208,125.7094806,1.550295233,3.806978829,258.0
2020-01-03,Wigan,E08000010,137812.9538,120.3729835,0.75698733,4.483628005,368.0
2020-01-03,Wirral,E08000015,153344.7098,110.4093998,-2.956937237,-3.371026986,347.0
2020-01-04,Knowsley,E08000011,132534.1353,123.1883247,0.480150112,2.765513635,64.0
2020-01-04,Liverpool,E08000012,134490.268,120.2226615,1.251749135,3.477552253,184.0
2020-01-04,Merseyside,E11000002,144934.0939,117.3783978,0.276070798,0.794222121,531.0
2020-01-04,Sefton,E08000014,164102.1043,119.0295708,-0.104379459,-0.223682719,97.0
2020-01-04,St Helens,E08000013,133835.7649,120.8297773,1.549505966,3.20885524,71.0
2020-01-04,Stockport,E08000007,233125.7166,131.0093335,0.063104771,4.208200571,115.0
2020-01-04,Warrington,E06000007,196770.7965,125.3085203,-0.318957939,2.869737771,78.0
2020-01-04,Wigan,E08000010,138255.7283,120.7597258,0.321286567,3.769543037,169.0
2020-01-04,Wirral,E08000015,150799.1347,108.5765657,-1.660034494,-4.31113905,115.0
2020-01-05,Knowsley,E08000011,133424.5523,124.0159528,0.671839719,3.547951855,88.0
2020-01-05,Liverpool,E08000012,133162.2115,119.0354939,-0.987474047,3.072518832,275.0
2020-01-05,Merseyside,E11000002,144999.6054,117.4314539,0.045200928,1.017870391,824.0
2020-01-05,Sefton,E08000014,163476.1455,118.5755388,-0.381444731,-1.417016227,162.0
2020-01-05,St Helens,E08000013,133644.0199,120.6566658,-0.143268882,3.311035222,118.0
2020-01-05,Stockport,E08000007,232630.2943,130.7309217,-0.212512924,3.074798191,153.0
2020-01-05,Warrington,E06000007,196908.2087,125.3960278,0.069833641,2.305464105,126.0
2020-01-05,Wigan,E08000010,137865.9574,120.4192797,-0.281920228,1.683208212,263.0
2020-01-05,Wirral,E08000015,153340.2648,110.4061994,1.685109164,-2.262295318,181.0
2020-01-06,Knowsley,E08000011,134545.2707,125.0576424,0.839964194,4.127146008,136.0
2020-01-06,Liverpool,E08000012,137383.4645,122.8089288,3.170008187,3.467237936,349.0
2020-01-06,Merseyside,E11000002,147366.6237,119.3484412,1.632430805,1.754986814,1215.0
2020-01-06,Sefton,E08000014,164909.6623,119.6153237,0.876896591,-0.212838038,273.0
2020-01-06,St Helens,E08000013,135195.7015,122.057557,1.161055784,4.391385031,145.0
2020-01-06,Stockport,E08000007,234724.7633,131.9079475,0.900342313,2.722314842,262.0
2020-01-06,Warrington,E06000007,196706.6501,125.2676702,-0.102361731,1.703926547,209.0
2020-01-06,Wigan,E08000010,138993.1107,121.4037938,0.817571863,1.822349069,391.0
2020-01-06,Wirral,E08000015,154500.7761,111.2417767,0.756820987,-1.498343281,312.0
2020-01-07,Knowsley,E08000011,135124.42,125.5959522,0.430449367,2.707488574,148.0
2020-01-07,Liverpool,E08000012,140186.7188,125.3147956,2.040459764,3.238232471,341.0
2020-01-07,Merseyside,E11000002,149921.8821,121.4178793,1.733946527,1.767081801,1303.0
2020-01-07,Sefton,E08000014,166328.0579,120.6441406,0.860104651,-0.65515329,268.0
2020-01-07,St Helens,E08000013,137158.2723,123.8294077,1.451651782,5.297739732,186.0
2020-01-07,Stockport,E08000007,236827.8161,133.0897971,0.895965447,3.321336722,338.0
2020-01-07,Warrington,E06000007,198597.4998,126.4718102,0.961253586,1.99324417,196.0
2020-01-07,Wigan,E08000010,140660.3914,122.8600832,1.199541928,3.081624315,355.0
2020-01-07,Wirral,E08000015,158961.6368,114.4536316,2.887274035,-0.526930428,360.0
2020-01-08,Knowsley,E08000011,133786.8241,124.3526786,-0.989899432,0.591921982,115.0
2020-01-08,Liverpool,E08000012,143468.0545,128.2480257,2.340689397,4.654848988,403.0
2020-01-08,Merseyside,E11000002,153403.2423,124.2373435,2.322116128,2.94795581,1364.0
2020-01-08,Sefton,E08000014,169438.415,122.9002023,1.870013483,0.433728242,299.0
2020-01-08,St Helens,E08000013,140488.2463,126.8357791,2.427833124,5.742509162,206.0
2020-01-08,Stockport,E08000007,239883.838,134.8071855,1.29039822,4.95707261,361.0
2020-01-08,Warrington,E06000007,200146.2331,127.4580819,0.779835239,2.175272247,228.0
2020-01-08,Wigan,E08000010,141383.9072,123.4920395,0.514370715,3.848835402,325.0
2020-01-08,Wirral,E08000015,165712.3299,119.3141838,4.246743555,2.335456162,341.0
2020-01-09,Knowsley,E08000011,135490.6245,125.9363333,1.27351879,1.713217644,174.0
2020-01-09,Liverpool,E08000012,143775.4327,128.5227952,0.214248506,5.344600099,430.0
2020-01-09,Merseyside,E11000002,155342.3054,125.8077408,1.264030024,3.565112057,1587.0
2020-01-09,Sefton,E08000014,170357.0637,123.5665336,0.542172597,0.128394091,385.0
2020-01-09,St Helens,E08000013,142209.4167,128.3896884,1.225134824,5.981146213,209.0
2020-01-09,Stockport,E08000007,243548.1651,136.8664223,1.527542322,5.929771078,410.0
2020-01-09,Warrington,E06000007,202525.4745,128.9732418,1.188751517,2.95877752,251.0
2020-01-09,Wigan,E08000010,142883.5306,124.8018884,1.060674754,5.989833818,446.0
2020-01-09,Wirral,E08000015,171345.5085,123.3701168,3.399372026,3.670635516,389.0
2020-01-10,Knowsley,E08000011,138423.1868,128.6621023,2.16440238,3.944120678,186.0
2020-01-10,Liverpool,E08000012,145222.0347,129.8159322,1.006153799,5.742546338,517.0
