date,region_name,area_code,average_price,index,1m%_change,12m%_change,sales_volume
2020-01-10,Merseyside,E11000002,157222.4027,127.3303833,1.21029318,4.352868504,1884.0
2020-01-10,Sefton,E08000014,174350.6796,126.4632568,2.344261984,0.919992185,463.0
2020-01-10,St Helens,E08000013,142869.4607,128.9855901,0.464135219,5.937633255,226.0
2020-01-10,Stockport,E08000007,245780.0121,138.1206502,0.916388332,6.457748553,488.0
2020-01-10,Warrington,E06000007,204773.2952,130.4047098,1.109895331,3.639985121,302.0
2020-01-10,Wigan,E08000010,144557.8965,126.2643664,1.171839659,6.770068091,488.0
2020-01-10,Wirral,E08000015,172171.9267,123.9651444,0.482310971,4.756718463,492.0
2020-01-11,Knowsley,E08000011,141622.5434,131.6358523,2.311286612,7.985172541,182.0
2020-01-11,Liverpool,E08000012,146100.233,130.6009656,0.604728055,9.516115373,485.0
2020-01-11,Merseyside,E11000002,158763.2612,128.578285,0.980050233,7.181083438,1782.0
2020-01-11,Sefton,E08000014,176270.7555,127.8559618,1.101272391,3.455120737,421.0
2020-01-11,St Helens,E08000013,142604.0625,128.745983,-0.185762696,7.167923829,239.0
2020-01-11,Stockport,E08000007,248648.7272,139.7327781,1.167188122,6.603319958,419.0
2020-01-11,Warrington,E06000007,208610.1297,132.8481011,1.87369863,6.938640646,366.0
2020-01-11,Wigan,E08000010,147598.533,128.9202161,2.103403948,8.136197051,474.0
2020-01-11,Wirral,E08000015,174636.6957,125.7397976,1.431574299,6.777052454,455.0
2020-01-12,Knowsley,E08000011,142063.199,132.0454345,0.311147925,7.663755364,168.0
2020-01-12,Liverpool,E08000012,148950.7528,133.1490835,1.9510713,14.75195088,511.0
2020-01-12,Merseyside,E11000002,161533.5198,130.8218462,1.744898997,10.23153619,1862.0
2020-01-12,Sefton,E08000014,181288.3219,131.4953958,2.846510986,7.650092772,439.0
2020-01-12,St Helens,E08000013,143358.0431,129.4266928,0.528723077,7.593741726,231.0
2020-01-12,Stockport,E08000007,250834.8266,140.9612973,0.879191885,7.661950764,504.0
2020-01-12,Warrington,E06000007,210470.3595,134.0327415,0.891725568,8.797138793,342.0
2020-01-12,Wigan,E08000010,148799.6133,129.9693019,0.813748116,8.690997234,487.0
2020-01-12,Wirral,E08000015,177855.7829,128.0575657,1.843305109,8.621485727,513.0
2021-01-01,Knowsley,E08000011,142153.256,132.129141,0.06339221,8.789021113,137.0
2021-01-01,Liverpool,E08000012,151838.7493,135.7307025,1.938893547,20.46267142,454.0
2021-01-01,Merseyside,E11000002,163655.8421,132.5406605,1.313858762,13.24472862,1502.0
2021-01-01,Sefton,E08000014,183300.7997,132.9551234,1.110097883,11.14402816,319.0
2021-01-01,St Helens,E08000013,143928.9879,129.9421539,0.398264908,8.179514791,202.0
2021-01-01,Stockport,E08000007,254195.1072,142.8496695,1.339638778,8.655433654,413.0
2021-01-01,Warrington,E06000007,212955.926,135.6156119,1.180957954,10.20382142,236.0
2021-01-01,Wigan,E08000010,149261.2111,130.3724854,0.31021441,9.050484291,342.0
2021-01-01,Wirral,E08000015,180831.5023,130.2001071,1.673108027,10.00266006,390.0
2021-01-02,Knowsley,E08000011,144781.2714,134.5718387,1.848719827,9.66512063,165.0
2021-01-02,Liverpool,E08000012,155621.7069,139.1123392,2.491430943,19.62787451,530.0
2021-01-02,Merseyside,E11000002,166212.3131,134.6110807,1.562101888,14.7602237,1768.0
2021-01-02,Sefton,E08000014,185172.6815,134.3128712,1.021207628,12.19591352,400.0
2021-01-02,St Helens,E08000013,145757.1037,131.5926157,1.270151227,9.283761289,224.0
2021-01-02,Stockport,E08000007,255222.011,143.4267571,0.403982489,9.015628142,564.0
2021-01-02,Warrington,E06000007,215461.0716,137.2109507,1.176368132,10.84138193,361.0
2021-01-02,Wigan,E08000010,150877.1497,131.78393,1.082624597,10.30840457,448.0
2021-01-02,Wirral,E08000015,182117.2042,131.1258227,0.710994468,15.25152256,449.0
2021-01-03,Knowsley,E08000011,144417.7644,134.2339648,-0.251073195,9.489669325,201.0
2021-01-03,Liverpool,E08000012,158419.3076,141.6131522,1.797693113,19.26686017,622.0
2021-01-03,Merseyside,E11000002,167687.1764,135.8055346,0.887336976,16.01832751,2328.0
2021-01-03,Sefton,E08000014,184671.9107,133.9496429,-0.270434498,12.41729767,525.0
2021-01-03,St Helens,E08000013,148834.4462,134.370906,2.111281336,12.92993692,298.0
2021-01-03,Stockport,E08000007,256159.4574,143.9535726,0.367306254,9.9497344,659.0
2021-01-03,Warrington,E06000007,218032.8994,138.8487544,1.193639177,10.45209453,436.0
2021-01-03,Wigan,E08000010,151748.8469,132.5453156,0.57775294,10.11217937,540.0
2021-01-03,Wirral,E08000015,183051.465,131.7984978,0.512999715,19.37253344,682.0
2021-01-04,Knowsley,E08000011,146055.268,135.7559978,1.133865748,10.20200016,168.0
2021-01-04,Liverpool,E08000012,158339.9459,141.5422097,-0.050095974,17.73338564,438.0
2021-01-04,Merseyside,E11000002,167763.9156,135.8676837,0.045763317,15.75186425,1652.0
2021-01-04,Sefton,E08000014,183461.9567,133.0720167,-0.655191142,11.79744306,354.0
2021-01-04,St Helens,E08000013,149330.5142,134.8187668,0.333301879,11.5774355,213.0
2021-01-04,Stockport,E08000007,255403.8158,143.5289257,-0.294988754,9.556259821,417.0
2021-01-04,Warrington,E06000007,217545.4475,138.5383329,-0.223568042,10.5577918,289.0
2021-01-04,Wigan,E08000010,154037.8647,134.5446625,1.50842521,11.41517725,443.0
2021-01-04,Wirral,E08000015,183327.141,131.9969867,0.150600281,21.57041971,479.0
2021-01-05,Knowsley,E08000011,146574.8343,136.2389262,0.355732635,9.855968604,161.0
2021-01-05,Liverpool,E08000012,157451.5647,140.7480738,-0.561059396,18.24042492,430.0
2021-01-05,Merseyside,E11000002,167593.1125,135.7293547,-0.101811563,15.58177143,1592.0
2021-01-05,Sefton,E08000014,183448.0867,133.0619563,-0.007560133,12.217037,383.0
2021-01-05,St Helens,E08000013,150506.0915,135.880103,0.787231786,12.61715388,227.0
2021-01-05,Stockport,E08000007,253970.5131,142.7234547,-0.561190767,9.173447893,365.0
2021-01-05,Warrington,E06000007,216927.2471,138.1446476,-0.284170706,10.16668553,249.0
2021-01-05,Wigan,E08000010,154863.7583,135.2660408,0.536162678,12.32922265,365.0
2021-01-05,Wirral,E08000015,182903.6443,131.6920657,-0.231005986,19.2795934,391.0
2021-01-06,Knowsley,E08000011,152878.9966,142.0985426,4.300985474,13.62643647,202.0
2021-01-06,Liverpool,E08000012,162155.9157,144.9533565,2.987808324,18.03161047,692.0
2021-01-06,Merseyside,E11000002,172452.4742,139.6648268,2.899499607,17.02274903,2535.0
2021-01-06,Sefton,E08000014,188204.1303,136.5116977,2.592582839,14.12559321,612.0
2021-01-06,St Helens,E08000013,153633.7412,138.7038117,2.078088446,13.63803694,331.0
2021-01-06,Stockport,E08000007,260245.822,146.2499812,2.470880885,10.87275938,863.0
2021-01-06,Warrington,E06000007,224157.6945,142.7491757,3.333120925,13.95532102,589.0
2021-01-06,Wigan,E08000010,158082.555,138.0775048,2.078469979,13.73409387,588.0
2021-01-06,Wirral,E08000015,188111.986,135.4421128,2.847587723,21.75471919,698.0
2021-01-07,Knowsley,E08000011,159115.1663,147.894961,4.079154028,17.75456008,144.0
2021-01-07,Liverpool,E08000012,161035.804,143.9520736,-0.690762141,14.87236833,438.0
2021-01-07,Merseyside,E11000002,172522.7165,139.7217143,0.040731436,15.07507383,1424.0
2021-01-07,Sefton,E08000014,186519.3612,135.2896698,-0.895181814,12.13944507,284.0
2021-01-07,St Helens,E08000013,156247.7221,141.0637694,1.701436765,13.91782612,198.0
2021-01-07,Stockport,E08000007,258652.2025,145.3544171,-0.612351611,9.215296931,286.0
2021-01-07,Warrington,E06000007,221974.5268,141.3588804,-0.973942821,11.77105805,210.0
2021-01-07,Wigan,E08000010,158915.471,138.8050169,0.526886739,12.97812376,369.0
2021-01-07,Wirral,E08000015,186880.4799,134.5554187,-0.654666506,17.5632584,360.0
2021-01-08,Knowsley,E08000011,161448.054,150.0633422,1.466163003,20.67560096,163.0
2021-01-08,Liverpool,E08000012,162702.897,145.4423104,1.035231237,13.40705603,500.0
2021-01-08,Merseyside,E11000002,174222.6468,141.0984441,0.985337074,13.57168479,1689.0
2021-01-08,Sefton,E08000014,188254.5439,136.5482646,0.930296291,11.10499576,374.0
2021-01-08,St Helens,E08000013,157095.0304,141.8287373,0.542285187,11.82076407,249.0
2021-01-08,Stockport,E08000007,261364.4655,146.8786238,1.048613917,8.954595572,367.0
2021-01-08,Warrington,E06000007,222272.623,141.5487154,0.134292973,11.05511183,266.0
2021-01-08,Wigan,E08000010,161621.5984,141.1686889,1.702872167,14.31399905,425.0
2021-01-08,Wirral,E08000015,188714.3404,135.8758127,0.981301277,13.8806874,403.0
2021-01-09,Knowsley,E08000011,163471.6508,151.9442425,1.253404246,20.65163285,223.0
2021-01-09,Liverpool,E08000012,162359.384,145.1352396,-0.211128968,12.92567931,750.0
2021-01-09,Merseyside,E11000002,174488.4121,141.3136806,0.152543463,12.32510788,2632.0
2021-01-09,Sefton,E08000014,188302.7138,136.5832041,0.025587688,10.53413915,607.0
2021-01-09,St Helens,E08000013,158607.1143,143.1938788,0.962528153,11.53066934,342.0
2021-01-09,Stockport,E08000007,260382.2142,146.3266294,-0.375816698,6.911999961,659.0
2021-01-09,Warrington,E06000007,221108.5668,140.8074156,-0.523706473,9.175681448,386.0
2021-01-09,Wigan,E08000010,164230.4423,143.4473885,1.614167902,14.94007854,659.0
2021-01-09,Wirral,E08000015,188331.7578,135.6003502,-0.202731086,9.913448812,710.0
2021-01-10,Knowsley,E08000011,159175.8079,147.9513263,-2.627882524,14.9921567,129.0
2021-01-10,Liverpool,E08000012,162126.4479,144.9270148,-0.143469476,11.64039139,424.0
2021-01-10,Merseyside,E11000002,174563.257,141.3742955,0.042893885,11.02950595,1289.0
2021-01-10,Sefton,E08000014,191788.6591,139.1116944,1.851245376,10.00166996,252.0
2021-01-10,St Helens,E08000013,158055.1764,142.6955775,-0.347990648,10.62908449,194.0
2021-01-10,Stockport,E08000007,265810.0185,149.376885,2.084552642,8.14956687,232.0
2021-01-10,Warrington,E06000007,227235.3318,144.7090914,2.77093062,10.96922163,177.0
2021-01-10,Wigan,E08000010,165685.52,144.7183289,0.885997572,14.61533687,310.0
2021-01-10,Wirral,E08000015,188511.3542,135.729661,0.095361734,9.490181028,290.0
2021-01-11,Knowsley,E08000011,159665.065,148.4060829,0.307369014,12.73986554,172.0
2021-01-11,Liverpool,E08000012,162973.2692,145.6839998,0.522321537,11.54894543,481.0
2021-01-11,Merseyside,E11000002,175362.7982,142.0218234,0.458023811,10.45552786,1643.0
2021-01-11,Sefton,E08000014,191836.8522,139.1466507,0.025128243,8.830788025,340.0
2021-01-11,St Helens,E08000013,159850.1293,144.3160992,1.13564959,12.09367146,226.0
2021-01-11,Stockport,E08000007,271039.0124,152.3154154,1.96719218,9.00478578,304.0
2021-01-11,Warrington,E06000007,234663.5394,149.4395581,3.268949212,12.48904346,206.0
2021-01-11,Wigan,E08000010,166909.394,145.7873239,0.738672822,13.08336916,433.0
2021-01-11,Wirral,E08000015,189370.3734,136.3481616,0.455685645,8.436759289,424.0
2021-01-12,Knowsley,E08000011,158280.7054,147.1193431,-0.867039772,11.41569843,168.0
2021-01-12,Liverpool,E08000012,160831.0405,143.7690327,-1.314466316,7.975983683,477.0
2021-01-12,Merseyside,E11000002,173532.1137,140.5391991,-1.043941247,7.427928206,1666.0
2021-01-12,Sefton,E08000014,191060.3968,138.5834577,-0.404747821,5.390349893,388.0
2021-01-12,St Helens,E08000013,157384.3176,142.0899119,-1.542577259,9.78408618,217.0
2021-01-12,Stockport,E08000007,271456.8971,152.5502534,0.154178773,8.221374479,347.0
2021-01-12,Warrington,E06000007,235555.0505,150.0072945,0.379910341,11.91839601,255.0
2021-01-12,Wigan,E08000010,165333.4544,144.4108165,-0.94418866,11.11148123,440.0
2021-01-12,Wirral,E08000015,187372.8789,134.9099499,-1.054808331,5.351018609,416.0
2022-01-01,Knowsley,E08000011,160232.6529,148.9336466,1.233218876,12.71824327,151.0
2022-01-01,Liverpool,E08000012,164713.4711,147.2395897,2.41398091,8.479206972,440.0
2022-01-01,Merseyside,E11000002,177947.6956,144.1152654,2.544533022,8.732870962,1369.0
2022-01-01,Sefton,E08000014,195580.9843,141.8624138,2.366051602,6.699471382,268.0
2022-01-01,St Helens,E08000013,161974.8382,146.2343316,2.916758583,12.53802348,164.0
2022-01-01,Stockport,E08000007,275524.9858,154.8363916,1.498613162,8.391144439,309.0
2022-01-01,Warrington,E06000007,241264.799,153.6434038,2.423955034,13.29330135,200.0
2022-01-01,Wigan,E08000010,167525.2357,146.325232,1.325673213,12.23628325,296.0
2022-01-01,Wirral,E08000015,193452.2062,139.2871135,3.244507622,6.97926182,346.0
2022-01-02,Knowsley,E08000011,162026.0698,150.6005985,1.11925807,11.91093172,129.0
2022-01-02,Liverpool,E08000012,165710.7924,148.1311086,0.605488575,6.483083681,430.0
2022-01-02,Merseyside,E11000002,179156.8909,145.0945616,0.679522909,7.787977695,1459.0
2022-01-02,Sefton,E08000014,198247.2955,143.7963919,1.36327728,7.060768301,308.0
2022-01-02,St Helens,E08000013,162604.9609,146.8032198,0.389025044,11.55885837,211.0
2022-01-02,Stockport,E08000007,276674.3975,155.4823249,0.417171479,8.405382617,317.0
2022-01-02,Warrington,E06000007,242231.2018,154.2588331,0.400556893,12.42457856,251.0
2022-01-02,Wigan,E08000010,169221.6973,147.8070096,1.012660327,12.15859898,413.0
2022-01-02,Wirral,E08000015,194221.28,139.8408527,0.397552352,6.64631102,381.0
2022-01-03,Knowsley,E08000011,162857.2647,151.3731806,0.513000717,12.76816624,150.0
2022-01-03,Liverpool,E08000012,165874.58,148.2775206,0.098839461,4.706037757,519.0
2022-01-03,Merseyside,E11000002,180365.0272,146.0730001,0.67434538,7.560417585,1726.0
2022-01-03,Sefton,E08000014,200647.1716,145.5371144,1.210546738,8.650617691,335.0
2022-01-03,St Helens,E08000013,164631.3117,148.6326525,1.246180222,10.61371606,251.0
2022-01-03,Stockport,E08000007,280318.2531,157.5300573,1.317019442,9.431155106,347.0
2022-01-03,Warrington,E06000007,241149.2772,153.5698367,-0.446649521,10.60224302,222.0
2022-01-03,Wigan,E08000010,170806.8994,149.1916074,0.936760571,12.55894391,387.0
2022-01-03,Wirral,E08000015,195895.8493,141.0465557,0.862196607,7.016815934,471.0
2022-01-04,Knowsley,E08000011,166155.0,154.4,2.0,13.8,147.0
2022-01-04,Liverpool,E08000012,169890.0,151.9,2.4,7.3,429.0
2022-01-04,Merseyside,E11000002,181856.0,147.3,0.8,8.4,1448.0
2022-01-04,Sefton,E08000014,200513.0,145.4,-0.1,9.3,329.0
2022-01-04,St Helens,E08000013,165235.0,149.2,0.4,10.7,169.0
2022-01-04,Stockport,E08000007,281762.0,158.3,0.5,10.3,385.0
2022-01-04,Warrington,E06000007,242899.0,154.7,0.7,11.7,229.0
2022-01-04,Wigan,E08000010,172315.0,150.5,0.9,11.9,374.0
2022-01-04,Wirral,E08000015,195491.0,140.8,-0.2,6.6,374.0
2022-01-05,Knowsley,E08000011,167945.0,156.1,1.1,14.6,137.0
2022-01-05,Liverpool,E08000012,174156.0,155.7,2.5,10.6,473.0
2022-01-05,Merseyside,E11000002,185157.0,150.0,1.8,10.5,1542.0
2022-01-05,Sefton,E08000014,202169.0,146.6,0.8,10.2,351.0
2022-01-05,St Helens,E08000013,171371.0,154.7,3.7,13.9,202.0
2022-01-05,Stockport,E08000007,282535.0,158.8,0.3,11.2,300.0
2022-01-05,Warrington,E06000007,245007.0,156.0,0.9,12.9,257.0
2022-01-05,Wigan,E08000010,174671.0,152.6,1.4,12.8,418.0
2022-01-05,Wirral,E08000015,198008.0,142.6,1.3,8.3,379.0
2022-01-06,Knowsley,E08000011,170780.0,158.7,1.7,11.7,160.0
2022-01-06,Liverpool,E08000012,174342.0,155.8,0.1,7.5,449.0
2022-01-06,Merseyside,E11000002,186086.0,150.7,0.5,7.9,1502.0
2022-01-06,Sefton,E08000014,201240.0,146.0,-0.5,6.9,320.0
2022-01-06,St Helens,E08000013,175676.0,158.6,2.5,14.3,209.0
2022-01-06,Stockport,E08000007,287509.0,161.6,1.8,10.5,327.0
2022-01-06,Warrington,E06000007,252429.0,160.8,3.0,12.6,216.0
2022-01-06,Wigan,E08000010,177662.0,155.2,1.7,12.4,404.0
2022-01-06,Wirral,E08000015,198731.0,143.1,0.4,5.6,364.0
2022-01-07,Knowsley,E08000011,173502.0,161.3,1.6,9.0,161.0
2022-01-07,Liverpool,E08000012,175772.0,157.1,0.8,9.2,495.0
2022-01-07,Merseyside,E11000002,189370.0,153.4,1.8,9.8,1610.0
2022-01-07,Sefton,E08000014,205608.0,149.1,2.2,10.2,339.0
2022-01-07,St Helens,E08000013,178739.0,161.4,1.7,14.4,185.0
2022-01-07,Stockport,E08000007,292901.0,164.6,1.9,13.2,383.0
2022-01-07,Warrington,E06000007,257733.0,164.1,2.1,16.1,264.0
2022-01-07,Wigan,E08000010,179908.0,157.1,1.3,13.2,433.0
2022-01-07,Wirral,E08000015,203636.0,146.6,2.5,9.0,430.0
2022-01-08,Knowsley,E08000011,176743.0,164.3,1.9,9.5,162.0
2022-01-08,Liverpool,E08000012,176320.0,157.6,0.3,8.4,465.0
2022-01-08,Merseyside,E11000002,191502.0,155.1,1.1,9.9,1656.0
2022-01-08,Sefton,E08000014,209425.0,151.9,1.9,11.2,380.0
2022-01-08,St Helens,E08000013,177413.0,160.2,-0.7,12.9,212.0
2022-01-08,Stockport,E08000007,300405.0,168.8,2.6,14.9,427.0
2022-01-08,Warrington,E06000007,260549.0,165.9,1.1,17.2,249.0
2022-01-08,Wigan,E08000010,182988.0,159.8,1.7,13.2,432.0
2022-01-08,Wirral,E08000015,207751.0,149.6,2.0,10.1,437.0
2022-01-09,Knowsley,E08000011,176032.0,163.6,-0.4,7.7,155.0
2022-01-09,Liverpool,E08000012,179523.0,160.5,1.8,10.6,480.0
2022-01-09,Merseyside,E11000002,193852.0,157.0,1.2,11.1,1623.0
2022-01-09,Sefton,E08000014,212072.0,153.8,1.3,12.6,333.0
2022-01-09,St Helens,E08000013,175460.0,158.4,-1.1,10.6,230.0
2022-01-09,Stockport,E08000007,302712.0,170.1,0.8,16.3,392.0
2022-01-09,Warrington,E06000007,262482.0,167.2,0.7,18.7,256.0
2022-01-09,Wigan,E08000010,186178.0,162.6,1.7,13.4,436.0
2022-01-09,Wirral,E08000015,212459.0,153.0,2.3,12.8,425.0
2022-01-10,Knowsley,E08000011,174865.0,162.5,-0.7,9.9,134.0
2022-01-10,Liverpool,E08000012,179098.0,160.1,-0.2,10.5,507.0
2022-01-10,Merseyside,E11000002,193587.0,156.8,-0.1,10.9,1609.0
2022-01-10,Sefton,E08000014,212690.0,154.3,0.3,10.9,358.0
2022-01-10,St Helens,E08000013,175173.0,158.2,-0.2,10.8,207.0
2022-01-10,Stockport,E08000007,306074.0,172.0,1.1,15.1,421.0
2022-01-10,Warrington,E06000007,262082.0,166.9,-0.2,15.3,251.0
2022-01-10,Wigan,E08000010,188987.0,165.1,1.5,14.1,408.0
2022-01-10,Wirral,E08000015,212026.0,152.7,-0.2,12.5,403.0
2022-01-11,Knowsley,E08000011,178300.0,165.7,2.0,11.7,184.0
2022-01-11,Liverpool,E08000012,179577.0,160.5,0.3,10.2,471.0
2022-01-11,Merseyside,E11000002,193989.0,157.1,0.2,10.6,1706.0
2022-01-11,Sefton,E08000014,210744.0,152.9,-0.9,9.9,376.0
2022-01-11,St Helens,E08000013,177795.0,160.5,1.5,11.2,230.0
2022-01-11,Stockport,E08000007,304552.0,171.1,-0.5,12.4,356.0
2022-01-11,Warrington,E06000007,266988.0,170.0,1.9,13.8,307.0
2022-01-11,Wigan,E08000010,188236.0,164.4,-0.4,12.8,434.0
2022-01-11,Wirral,E08000015,211893.0,152.6,-0.1,11.9,445.0
2022-01-12,Knowsley,E08000011,180435.0,167.7,1.2,14.0,169.0
2022-01-12,Liverpool,E08000012,179753.0,160.7,0.1,11.8,447.0
2022-01-12,Merseyside,E11000002,194650.0,157.6,0.3,12.2,1531.0
2022-01-12,Sefton,E08000014,211712.0,153.6,0.5,10.8,325.0
2022-01-12,St Helens,E08000013,182639.0,164.9,2.7,16.0,212.0
2022-01-12,Stockport,E08000007,302450.0,170.0,-0.7,11.4,337.0
2022-01-12,Warrington,E06000007,265069.0,168.8,-0.7,12.5,213.0
2022-01-12,Wigan,E08000010,189082.0,165.2,0.4,14.4,362.0
2022-01-12,Wirral,E08000015,209915.0,151.1,-0.9,12.0,378.0
2023-01-01,Knowsley,E08000011,181474.0,168.7,0.6,13.3,130.0
2023-01-01,Liverpool,E08000012,178133.0,159.2,-0.9,8.1,350.0
2023-01-01,Merseyside,E11000002,193628.0,156.8,-0.5,8.8,1185.0
2023-01-01,Sefton,E08000014,211151.0,153.2,-0.3,8.0,253.0
2023-01-01,St Helens,E08000013,181999.0,164.3,-0.4,12.4,155.0
2023-01-01,Stockport,E08000007,300777.0,169.0,-0.6,9.2,228.0
2023-01-01,Warrington,E06000007,261731.0,166.7,-1.3,8.5,153.0
2023-01-01,Wigan,E08000010,188810.0,164.9,-0.1,12.7,271.0
2023-01-01,Wirral,E08000015,208244.0,149.9,-0.8,7.6,297.0
2023-01-02,Knowsley,E08000011,176147.0,163.7,-2.9,8.7,149.0
2023-01-02,Liverpool,E08000012,177957.0,159.1,-0.1,7.4,377.0
2023-01-02,Merseyside,E11000002,192009.0,155.5,-0.8,7.2,1197.0
2023-01-02,Sefton,E08000014,209081.0,151.7,-1.0,5.5,253.0
2023-01-02,St Helens,E08000013,181158.0,163.6,-0.5,11.4,157.0
2023-01-02,Stockport,E08000007,301211.0,169.3,0.1,8.9,275.0
2023-01-02,Warrington,E06000007,259597.0,165.3,-0.8,7.2,181.0
2023-01-02,Wigan,E08000010,186526.0,162.9,-1.2,10.2,260.0
2023-01-02,Wirral,E08000015,205948.0,148.3,-1.1,6.0,261.0
2023-01-03,Knowsley,E08000011,177818.0,165.3,0.9,9.2,121.0
2023-01-03,Liverpool,E08000012,175454.0,156.8,-1.4,5.8,373.0
2023-01-03,Merseyside,E11000002,189746.0,153.7,-1.2,5.2,1238.0
2023-01-03,Sefton,E08000014,205913.0,149.4,-1.5,2.6,280.0
2023-01-03,St Helens,E08000013,178085.0,160.8,-1.7,8.2,132.0
2023-01-03,Stockport,E08000007,299980.0,168.6,-0.4,7.0,332.0
2023-01-03,Warrington,E06000007,258487.0,164.6,-0.4,7.2,205.0
2023-01-03,Wigan,E08000010,182245.0,159.2,-2.3,6.7,327.0
2023-01-03,Wirral,E08000015,203458.0,146.5,-1.2,3.9,332.0
2023-01-04,Knowsley,E08000011,176531.0,164.1,-0.7,6.2,89.0
2023-01-04,Liverpool,E08000012,173728.0,155.3,-1.0,2.3,280.0
2023-01-04,Merseyside,E11000002,188824.0,152.9,-0.5,3.8,912.0
2023-01-04,Sefton,E08000014,205757.0,149.2,-0.1,2.6,216.0
2023-01-04,St Helens,E08000013,177684.0,160.4,-0.2,7.5,108.0
2023-01-04,Stockport,E08000007,295626.0,166.1,-1.5,4.9,213.0
2023-01-04,Warrington,E06000007,261611.0,166.6,1.2,7.7,142.0
2023-01-04,Wigan,E08000010,179019.0,156.4,-1.8,3.9,246.0
2023-01-04,Wirral,E08000015,202936.0,146.1,-0.3,3.8,219.0
2023-01-05,Knowsley,E08000011,177310.0,164.8,0.4,5.6,98.0
2023-01-05,Liverpool,E08000012,169532.0,151.5,-2.4,-2.7,323.0
2023-01-05,Merseyside,E11000002,187903.0,152.2,-0.5,1.5,1021.0
2023-01-05,Sefton,E08000014,208920.0,151.5,1.5,3.3,203.0
2023-01-05,St Helens,E08000013,174372.0,157.4,-1.9,1.8,131.0
2023-01-05,Stockport,E08000007,294486.0,165.5,-0.4,4.2,251.0
2023-01-05,Warrington,E06000007,255563.0,162.7,-2.3,4.3,145.0
2023-01-05,Wigan,E08000010,179387.0,156.7,0.2,2.7,235.0
2023-01-05,Wirral,E08000015,203904.0,146.8,0.5,3.0,266.0
2023-01-06,Knowsley,E08000011,174724.0,162.4,-1.5,2.3,117.0
2023-01-06,Liverpool,E08000012,170629.0,152.5,0.6,-2.1,318.0
2023-01-06,Merseyside,E11000002,187966.0,152.2,0.0,1.0,1061.0
2023-01-06,Sefton,E08000014,208575.0,151.3,-0.2,3.6,218.0
2023-01-06,St Helens,E08000013,173387.0,156.5,-0.6,-1.3,148.0
2023-01-06,Stockport,E08000007,292810.0,164.5,-0.6,1.8,251.0
2023-01-06,Warrington,E06000007,258778.0,164.8,1.3,2.5,194.0
2023-01-06,Wigan,E08000010,179776.0,157.0,0.2,1.2,272.0
2023-01-06,Wirral,E08000015,204667.0,147.4,0.4,3.0,260.0
2023-01-07,Knowsley,E08000011,175259.0,162.9,0.3,1.0,87.0
2023-01-07,Liverpool,E08000012,173248.0,154.9,1.5,-1.4,317.0
2023-01-07,Merseyside,E11000002,189160.0,153.2,0.6,-0.1,1076.0
2023-01-07,Sefton,E08000014,210027.0,152.3,0.7,2.1,233.0
2023-01-07,St Helens,E08000013,172799.0,156.0,-0.3,-3.3,142.0
2023-01-07,Stockport,E08000007,297630.0,167.3,1.6,1.6,282.0
2023-01-07,Warrington,E06000007,257475.0,164.0,-0.5,-0.1,181.0
2023-01-07,Wigan,E08000010,179987.0,157.2,0.1,0.0,263.0
2023-01-07,Wirral,E08000015,205007.0,147.6,0.2,0.7,297.0
2023-01-08,Knowsley,E08000011,178554.0,166.0,1.9,1.0,124.0
2023-01-08,Liverpool,E08000012,176630.0,157.9,2.0,0.2,364.0
2023-01-08,Merseyside,E11000002,191125.0,154.8,1.0,-0.2,1163.0
2023-01-08,Sefton,E08000014,209034.0,151.6,-0.5,-0.2,268.0
2023-01-08,St Helens,E08000013,173699.0,156.8,0.5,-2.1,124.0
2023-01-08,Stockport,E08000007,297808.0,167.4,0.1,-0.9,307.0
2023-01-08,Warrington,E06000007,261628.0,166.6,1.6,0.4,208.0
2023-01-08,Wigan,E08000010,181962.0,158.9,1.1,-0.6,302.0
2023-01-08,Wirral,E08000015,207418.0,149.3,1.2,-0.2,283.0
2023-01-09,Knowsley,E08000011,178472.0,165.9,0.0,1.4,97.0
2023-01-09,Liverpool,E08000012,179036.0,160.0,1.4,-0.3,343.0
2023-01-09,Merseyside,E11000002,194053.0,157.2,1.5,0.1,1102.0
2023-01-09,Sefton,E08000014,213178.0,154.6,2.0,0.5,236.0
2023-01-09,St Helens,E08000013,175630.0,158.6,1.1,0.1,141.0
2023-01-09,Stockport,E08000007,302491.0,170.0,1.6,-0.1,275.0
2023-01-09,Warrington,E06000007,257965.0,164.3,-1.4,-1.7,201.0
2023-01-09,Wigan,E08000010,184065.0,160.8,1.2,-1.1,282.0
2023-01-09,Wirral,E08000015,211973.0,152.6,2.2,-0.2,285.0
2023-01-10,Knowsley,E08000011,179822.0,167.1,0.8,2.8,74.0
2023-01-10,Liverpool,E08000012,176646.0,157.9,-1.3,-1.4,264.0
2023-01-10,Merseyside,E11000002,193765.0,156.9,-0.1,0.1,917.0
2023-01-10,Sefton,E08000014,211505.0,153.4,-0.8,-0.6,237.0
2023-01-10,St Helens,E08000013,176115.0,159.0,0.3,0.5,106.0
2023-01-10,Stockport,E08000007,302858.0,170.2,0.1,-1.1,188.0
2023-01-10,Warrington,E06000007,261389.0,166.5,1.3,-0.3,140.0
2023-01-10,Wigan,E08000010,184289.0,161.0,0.1,-2.5,171.0
2023-01-10,Wirral,E08000015,214564.0,154.5,1.2,1.2,236.0
